1.1325579311038126e-58;1.425552419478654e-59;1.6945975826248325e-59;8.445766196209267e-59;1.0638031820152568e-59;1.0275275122634314e-58;1.0762901511533822e-58;6.405162714436291e-59;1.1130505222678597e-58;8.84750868722657e-59;1.3166574153154383e-58;9.900374204791347e-59;3.2340902664537812e-59;7.949725779884147e-60;7.585467277654352e-59;8.757197622894982e-59
2.2457920609586137e-59;5.148721271518346e-59;5.127588821018482e-59;6.896580299494588e-59;2.814508115121348e-59;5.452696122813063e-59;5.8649521994423154e-59;6.619925292352132e-59;2.4461437071459748e-59;7.492511612819443e-59;4.202784175146223e-59;6.641769038546678e-60;5.648816597148876e-60;1.0279016013833076e-58;8.820847005849795e-59;5.258067280618509e-59
1.819133487268668e-58;8.983106924017049e-59;2.2670631483271876e-58;1.7610160366774847e-58;1.1883889636717753e-58;1.9143537684024117e-58;8.434290777905031e-59;2.48824797104926e-58;5.8518232997135535e-59;1.721804448417457e-58;1.0772364464809228e-58;1.2734185794673635e-58;2.0856406101453248e-58;9.967310586476632e-60;2.1284778563054382e-58;2.3641994458205827e-58
8.83949642263821e-59;6.768467054647295e-59;9.53635981318151e-59;1.1906499825038145e-58;6.197837101363118e-61;3.858444258676054e-59;1.1226306407503957e-58;1.095231044001888e-58;9.56638681439064e-59;5.52938403764949e-59;6.119679546908478e-59;4.469173013695186e-59;4.492958568974616e-59;1.0141972518685448e-58;9.51175667385487e-59;1.0457814035711408e-58
1.5941150290438124e-59;8.992124741783782e-59;2.078708776684776e-60;4.668957541587958e-59;1.7125734507805177e-59;1.2819996572317926e-58;9.6424595936891e-59;8.737610453936647e-59;1.2574446283439057e-58;1.6692568502654079e-59;6.508769481181701e-59;3.7708422875136163e-59;3.2928162422971013e-59;3.710183447660997e-59;1.2509962141087048e-58;4.460797644120597e-59
9.221396000508974e-59;8.140599730216394e-59;8.641523976313905e-59;1.702886254032448e-58;1.716501318848315e-58;1.0310879969299401e-58;2.0223800670892623e-59;1.5021612593927141e-58;9.37395123820478e-60;8.598509130942658e-59;1.3028579662916593e-58;4.124181333979178e-59;1.0188948884473726e-58;5.41989858216339e-59;1.6844753962008403e-58;7.51005118014957e-59
5.584397454833046e-59;5.527345052849495e-59;3.7260865129027964e-59;7.976005390685858e-59;7.257678700388102e-59;7.851891546794571e-59;2.9707899202213767e-59;4.97289994304034e-59;4.930798374908041e-59;6.43308145341673e-59;6.924363515707097e-59;1.3846056232482352e-59;7.553547698051273e-59;1.5711706790429136e-59;6.075785548544174e-59;3.812255298643079e-59
7.394591675489213e-60;3.5890749250580705e-59;8.172771470855253e-59;3.354215434750072e-59;8.452392888697648e-60;6.2096012561110205e-59;3.168949824325444e-59;9.147254686042572e-59;6.30495190831151e-59;5.598904648509008e-59;7.48029188135006e-59;7.983262072649602e-59;4.111573900643911e-59;6.369581229547653e-59;3.1676895468241834e-59;5.228332568861715e-59
2.2687241357295225e-59;7.5873730755386305e-59;2.173447179713106e-59;2.141019349030099e-59;6.448221658993308e-59;4.144351004927042e-59;6.386501705514325e-60;4.2533461387248955e-59;6.133567184707777e-59;2.3628651365948185e-59;6.227984132370577e-59;1.2824266953457396e-59;4.49141289800901e-59;3.2637657229046387e-59;4.323863251121164e-60;5.475490840694185e-59
2.5356588174595935e-58;5.574813420677332e-60;5.5711804926349615e-59;2.6482593557233354e-59;5.891627696139162e-59;2.3708497384089823e-58;1.002853925033625e-58;2.5152318824805805e-58;1.783259471723298e-58;2.5067168487638747e-58;1.4510809479772555e-59;1.227910437564935e-58;1.8484125485723545e-59;9.732949476604878e-59;2.6278380009728973e-58;9.53970108607415e-59
1.544947313766219e-58;1.0996227726390913e-58;1.7244332481734042e-58;1.7298755972371005e-58;7.33706789061084e-59;1.7049916271125497e-58;1.4109031899431777e-58;3.7843712925358853e-59;1.5902589544606658e-58;1.8465978050070558e-58;8.782049781903686e-59;1.9574134138750446e-58;1.2224867019191054e-58;1.501757554184155e-58;1.8700430982347588e-58;1.1137496513035248e-58
7.582142153994727e-59;7.636748908709554e-59;6.008468753555927e-59;1.0540007307005028e-58;2.7967641303308605e-59;1.6352920333980715e-59;3.6933326915317125e-59;4.906675275330695e-59;6.575529970552007e-59;5.50941095677072e-59;8.983832654929466e-60;2.117117761537526e-59;9.854297935997849e-59;1.4120262823498875e-59;1.1051381111415338e-58;9.661158650862454e-59
1.7497951480831168e-59;5.3472896470103226e-59;1.560825559567216e-59;3.4814620235458366e-59;7.688122989906429e-60;5.036736206855409e-59;4.358717855971634e-59;5.520215551631977e-59;2.9351205009263196e-59;4.777602233135835e-59;6.271714985779201e-59;5.177046165020712e-59;5.245824256120603e-59;5.758656238201026e-59;3.9767115891532897e-59;7.6683677444063045e-59
1.6428087021635236e-58;1.9197489584035801e-59;4.2575172243282166e-60;1.3480068888515072e-58;2.1598124243548068e-59;1.1369477345207415e-58;9.916170378769238e-60;2.3188352668217776e-59;9.524183034199973e-59;6.50482674199834e-59;6.008455802175147e-59;1.474161875520283e-58;1.316881807965388e-58;8.506890243282345e-59;4.819024759193405e-59;1.1568561464940161e-58
1.1959000427899048e-58;8.905871991175024e-59;7.432376138311956e-59;4.628572674742726e-59;1.0349253058527253e-58;3.07644033452929e-59;1.0342324255549487e-58;1.919209871617535e-59;6.668969997722428e-59;4.971137852962251e-59;1.2379812847542425e-59;1.1494021165970475e-58;2.236282430520124e-59;8.515693822091954e-59;1.547481309818881e-60;8.22180437384289e-59
2.4118406856498124e-60;3.026668296438329e-59;2.4053202362254648e-58;1.2127240323151957e-58;1.5538950270610805e-58;1.9089699586681393e-58;1.0093123775014345e-58;3.825976437417407e-59;1.3125665333302772e-58;3.614583911168121e-59;1.8938748770308407e-58;2.222484987014799e-58;4.763357377321407e-59;5.791674364977646e-59;1.4796130330563135e-58;1.5951361635037755e-58
3.6338860723655822e-59;1.7800770339204702e-59;1.2440449627517577e-60;1.6297305086782782e-60;3.531523973511735e-59;2.4181055794437837e-60;3.3120661436556866e-59;1.3227117606204513e-59;9.85853076493241e-60;6.035227980684283e-59;4.920927384230546e-59;6.280714119460745e-59;1.2055313590329432e-59;6.497510303502913e-60;2.524818647692284e-59;1.5725425828319802e-59
9.131223425479708e-59;3.879360185632634e-59;3.248222012665596e-59;1.246643908466292e-58;2.1785252688724996e-59;8.646189434702472e-59;2.379246971241397e-59;1.4798099744937647e-59;1.2601627006651172e-58;3.7653940036427407e-59;2.6685907539868023e-59;7.242823775720957e-59;1.6955907834141074e-58;7.862594071492961e-59;1.6360298348276594e-58;1.7287274393712957e-58
6.455337523043258e-59;5.268100094596564e-59;3.098364956627749e-59;5.1687010463250365e-59;2.6418015519619517e-59;7.140846890963015e-59;6.224080221456188e-60;1.7702221825287054e-59;4.957368190037367e-59;1.7058442248302502e-59;2.9613949521670657e-59;6.077229506995743e-59;4.532997900309057e-59;5.748186508947315e-59;1.3271754786789232e-59;5.265909372471912e-59
5.411262592776567e-59;5.058796525444267e-59;1.8896993625074757e-59;3.5022184002024557e-59;3.938325239611411e-59;6.789117026333633e-60;3.9775871597977865e-59;2.8037109151989237e-59;3.0732584610849724e-59;4.070518229712847e-59;4.010206892911095e-59;5.558652926854068e-59;4.1731280979848607e-60;2.220043688621855e-59;3.598887146095035e-59;3.8152031111217704e-59
9.481110880856888e-59;2.5174881809908176e-58;3.1094582703040987e-59;2.0493687405879847e-58;7.184348305319612e-59;1.3021658343449635e-58;8.184540705540379e-59;6.697905834918907e-59;1.1013324591551259e-58;4.127080520634519e-59;8.477816582208927e-59;2.2946004598912764e-58;2.3416896945445184e-58;1.5870345755248505e-58;1.956710415198661e-58;2.174369312677375e-58
6.004157868846839e-59;4.464943963454015e-59;5.888566973255796e-59;7.153111473703157e-59;7.133656217908706e-59;2.285793669847232e-59;6.622488999136922e-60;1.5270448571802744e-59;5.566398127864411e-59;4.2812010754946605e-59;3.170431846319382e-59;4.364446618210701e-59;6.304197149368165e-59;4.700798679688041e-59;5.407751824461982e-60;2.0442750435671796e-59
9.007915796643007e-60;4.116937691964651e-59;4.147715558699944e-59;1.6477825925090023e-59;5.26984296192496e-59;1.1746310534667206e-59;3.567305706125334e-59;2.3800725972527087e-59;3.8122277233485906e-59;4.076719554566995e-59;2.501960658281015e-59;1.609457297227482e-59;1.3046610989151658e-59;2.06397081141792e-59;4.892735460496133e-59;2.634573968541963e-59
6.95839484870534e-59;2.7709327798385414e-59;7.244035969877691e-59;9.11930741618855e-59;9.249428497536686e-59;6.142830757224935e-59;1.9291268904918472e-58;1.5072321294510695e-58;1.4094121366623372e-58;4.016848195739507e-59;6.882933786143802e-59;5.931588214049299e-59;7.670543238560071e-59;7.885956055574562e-59;1.9836099782598057e-58;5.963857889587139e-59
4.8412445837180675e-59;1.534550572847752e-58;1.0776121327817428e-58;1.859348640368668e-58;1.7961968305975267e-58;4.600549047064855e-59;1.7083658344704554e-60;1.630117153731517e-58;7.437872864219124e-59;1.2872377275926743e-58;5.880010599834027e-59;7.577491529501165e-59;8.249823974642688e-59;1.5663616716592472e-58;5.282507048946522e-59;1.0845504459983193e-58
2.133957457264987e-58;1.594124579767921e-58;9.27074153638325e-59;1.682337436396604e-58;1.7755272763165125e-58;5.26111081535837e-59;2.032259914561258e-58;6.874762629822723e-59;1.1925179357232728e-58;1.7642762713113603e-58;1.720098670494838e-58;8.115279497235216e-59;4.871062154261668e-59;1.4755048007387781e-59;1.8159440782277722e-58;3.4177018273364934e-59
4.635170822402379e-59;2.9047090097818766e-59;4.295299767612175e-59;3.0235088367009573e-59;3.2002312398947383e-59;2.1128868761785376e-59;1.9678168091253083e-59;3.1836997119477516e-59;8.425893124309767e-60;4.08670384261122e-59;3.6508792862167586e-59;2.261791205557556e-59;4.7234386631407074e-60;2.629233285131626e-59;4.578883026213414e-59;4.482098874964747e-59
7.893478552305425e-59;1.3605160081540533e-58;1.2403577849056606e-58;1.904484019213624e-58;1.785007344120175e-58;4.342785165237339e-59;7.8469548774576595e-59;6.230413167635383e-59;1.793885178044339e-58;9.416929561182557e-59;6.482059560133184e-59;2.138883622153e-58;2.0321752146920173e-58;4.749328708838457e-59;1.737971990675083e-58;2.2250148410397295e-58
4.723722608186243e-59;3.7482347491934283e-59;6.509505322352933e-60;1.2277596630624055e-59;4.451218006969488e-59;3.227009516575955e-59;5.424927524839055e-59;3.065919534060878e-59;4.825644603735563e-59;4.9890248517547755e-59;1.832494909316891e-59;5.035626456030266e-59;3.0749382154830806e-59;5.062426013500847e-59;5.167068966681258e-59;1.1300127521668959e-59
1.4024673422337494e-58;1.3468332688777762e-58;9.474785328518741e-59;1.2537773887727997e-58;6.806161888593858e-59;7.758995962915085e-59;7.500281373511756e-59;1.3129150624669535e-58;1.1469706875964047e-58;7.832294666462898e-59;8.881863853421786e-59;8.69148301908008e-59;4.160820488419449e-59;1.0737759125135713e-58;1.0199282554241444e-58;3.7213448992191153e-59
4.06792075840824e-59;1.4316264864219895e-59;3.2930945016280463e-59;5.085694746641975e-59;2.49650446510828e-59;3.4961989495587224e-59;3.5005478996486066e-59;3.7735182485557206e-60;1.2430966183423048e-59;1.0030720936306471e-60;4.5541958754908e-59;1.0362559525479443e-59;1.3937885391597317e-59;4.99198717873276e-59;4.13999051360111e-59;5.79522107135056e-59
1.2327388754546564e-59;4.6599959822117955e-59;1.3622085761948954e-58;1.5035962949604837e-59;5.883088706077801e-59;1.4458038477248578e-58;8.646207707475397e-60;3.293886615410464e-59;1.797181314406899e-59;1.8724587892046543e-59;1.0123460171961904e-58;1.4076319886784967e-58;1.265179605177948e-58;6.009607365066104e-59;2.767252623765426e-59;8.984728488130772e-61
8.464296075578298e-59;6.315657138936251e-59;3.501053914234069e-59;4.240583073853262e-60;9.111864901856889e-59;1.9630938809849455e-59;2.7002505117329027e-59;2.1824577334238535e-59;1.3078778151534378e-59;4.233451311405903e-59;9.478147948948233e-59;9.706659127436128e-60;2.204856983940219e-60;6.253778286409402e-59;7.152269600218372e-59;5.909475438885834e-59
7.001568370961039e-59;1.1502825128314786e-58;1.0555529128103323e-59;8.411834960939424e-61;9.95802089617309e-59;2.9411310855059383e-59;1.0780145749989222e-58;7.210624880991584e-59;4.929330429902339e-59;4.876125283171592e-59;3.0004546634170746e-59;3.480129091413445e-60;3.049947895510371e-59;6.867072979874393e-59;3.3258232106246323e-59;7.084297310456498e-59
3.7607988028591796e-59;6.812487753760303e-59;1.4048966333746845e-59;8.659284454160476e-60;4.381542944128203e-59;6.719579053899936e-59;4.391342711546272e-59;2.8156843340347024e-59;3.9121635225344262e-59;5.195514174688494e-59;6.186339372413566e-59;2.201504416278803e-59;6.893858892437082e-60;3.628510047999729e-59;6.841145841352761e-60;6.375441886514193e-59
8.541527871332172e-59;5.819218138330415e-59;5.710967215760788e-59;4.429724178110213e-60;4.8309522396674783e-60;4.186212532680928e-59;1.4613184616499305e-59;6.830379089488467e-59;4.630652471804484e-59;2.75953051165977e-59;4.165418271175384e-59;3.8456057213513863e-60;2.5697682852498803e-59;4.731976074085467e-59;1.1162947490830389e-59;8.507198442015592e-59
4.985711782996952e-59;1.353152133739258e-59;1.1761076204342344e-58;4.105626220617077e-59;1.7691270410481555e-58;9.278118353132778e-59;1.731795571048835e-58;2.268018861242898e-59;4.9585735634999627e-60;1.097641149069927e-58;1.9140757701342383e-58;1.917556666624896e-58;8.414722447189444e-59;1.5967119983497246e-58;1.4408012840850333e-58;5.930759362151356e-59
7.846440177314661e-59;2.0963317560182663e-58;1.3711946953356422e-58;7.4814132536707945e-59;2.652333046855214e-59;2.2893546526570715e-58;4.994500890491886e-59;1.9130224149043412e-59;3.6513054085111822e-59;2.6489190971372596e-59;1.6224205715468596e-58;1.6958044735269592e-58;6.1027848512129665e-59;7.580225646487737e-59;2.068267814390225e-58;3.99618065218747e-59
4.937346080951765e-59;3.559121572264061e-59;1.7843801842959201e-59;7.695999070406336e-59;4.444947531950692e-59;6.816405940104659e-59;2.7351789279439077e-59;5.584527901936984e-60;3.0153571948614612e-59;5.807521899492214e-59;1.571968404241553e-59;2.9516580450321223e-59;1.2460100132242444e-59;3.6720655120943684e-59;1.248445404832331e-59;8.104595912599336e-59
5.118684396805277e-59;2.6020859089265573e-59;3.605788472659168e-59;4.294761195083934e-59;4.736368552707759e-59;4.224540162265122e-59;3.1384641191228735e-59;2.523918447394327e-59;2.577084543614685e-59;3.334216711379904e-59;1.7530783995584978e-59;5.011712826983726e-59;2.6164594530874134e-59;8.540549457995817e-60;3.6845907649054445e-59;3.4368461566527585e-59
7.055234275204556e-59;7.09174410092043e-59;5.724352416047632e-59;3.072758170928741e-59;6.908410141711556e-59;5.336597977948815e-59;3.4330286367365792e-59;7.64887098619523e-59;1.958179138453095e-60;5.438547960339819e-59;1.0522457566935932e-59;2.0089468207868255e-59;2.438288125141907e-59;3.2750373081827347e-59;7.549360099347168e-59;2.1311059028137754e-59
6.23418466325155e-60;4.8095901700919955e-59;2.3589981683563613e-59;8.997013623007335e-60;1.4013380640361273e-59;3.2940236899899193e-59;3.495365430518568e-59;3.9015524215790837e-59;3.3146924121600407e-60;2.7240333154729682e-59;2.4061089198875897e-60;1.8134371530596506e-59;5.20498143291697e-59;4.1458311014640585e-59;3.4955410420743653e-59;2.829143240427374e-59
5.598519594641427e-59;5.593726048347813e-59;8.699582178072755e-59;6.403121015034249e-59;1.8099168904814387e-59;8.499271179634038e-59;4.160098544355394e-59;4.6961496785641804e-60;1.1233449255056596e-58;4.071383999424612e-59;8.819289872012985e-59;1.3848919677057563e-59;8.926742418433077e-59;9.772629897640439e-60;1.0344312497338235e-58;2.1539783580819575e-59
8.374327878331606e-59;2.74872246908817e-59;6.275499408122645e-59;9.163636091786845e-59;7.4511676453603165e-59;1.033806394399931e-58;7.289680027772799e-60;3.8610249947670434e-59;9.436499475269734e-59;7.804642540858012e-59;4.917632142795086e-59;7.3579209529153e-59;8.487362243507887e-60;3.041021656535569e-59;1.2749274346116305e-59;2.7430301467229905e-59
1.1253167763198388e-58;9.91094579649131e-59;1.1237215644276072e-58;4.448918046359512e-59;9.132379316141432e-59;2.891726249169023e-59;8.631093332601153e-59;1.4083748340911433e-58;1.1042034241923991e-58;5.442883266512391e-59;8.695398896381856e-59;2.198574804115861e-59;1.417509371994191e-58;1.482565592479199e-58;7.878516727478404e-59;1.165505465756429e-58
8.980040897786665e-59;1.20617142884739e-59;8.830206729470074e-59;7.747232875511996e-59;9.525795320949155e-59;2.226377632077704e-59;2.3890563160516823e-59;6.878139676299755e-60;4.173998738934576e-59;7.115667263301086e-59;4.730779580032091e-59;9.076124437999547e-59;4.727481165686728e-59;1.0681120831229014e-58;3.5492941445040107e-59;4.842492234592606e-59
1.1000091670066308e-58;6.140696530830428e-59;1.1211701633453332e-58;1.0408834807940449e-58;5.457467762042211e-59;2.0814461325800717e-59;2.2708546444137957e-59;5.650497510742546e-59;7.707907675245469e-59;6.4937059716081485e-59;6.8291282045662905e-59;1.191167291131996e-58;2.1200170410568897e-59;3.8579726571180035e-59;8.454940909681372e-59;1.332902847220563e-59
4.418609347188939e-60;9.204058663695934e-59;7.950417968425222e-59;4.3350018744558244e-60;9.823956745704885e-59;6.016355820743322e-59;3.4831978231607155e-59;8.477457632104535e-59;1.1259160380213648e-59;6.204709309104624e-59;6.234090336073789e-59;6.407292862640375e-59;7.615188770310589e-60;1.0059258823983898e-59;7.327666575759695e-59;3.401837034285094e-60
9.563602466678675e-60;2.484197257878236e-59;1.3093291704681106e-59;2.9235719160130503e-59;5.013874217483336e-59;4.7350745055051116e-60;2.8170440561905243e-59;4.3280032163360395e-62;2.454375658939604e-59;1.6837760459918495e-59;5.003309759310206e-60;3.326273857883686e-59;4.413588712723126e-59;4.893324276105203e-59;4.041483869270224e-59;4.9643681438062695e-59
3.9820145365379698e-59;2.5361061678428274e-60;1.3146892993356444e-59;3.441726291059e-59;4.102315192184957e-59;9.822710421761588e-60;3.2746717496228465e-59;2.552780936921588e-60;2.2901115466336926e-59;1.300177324682511e-62;4.2854752875644875e-60;1.0771415071124335e-59;3.3166361560634917e-59;1.2994431006481304e-59;2.6172602387595554e-59;2.5612777853530753e-59
2.929412461032539e-59;4.387040912643179e-59;1.6112465028558538e-59;4.666158234503708e-59;3.4937037307736455e-59;3.0744585050244394e-59;1.9799862235005595e-59;3.7622088490013775e-60;4.0617049781502e-59;3.494532640340616e-59;4.263127849581276e-59;3.940327237088533e-59;4.073519556202696e-59;9.181165581202357e-60;2.7551112804160526e-59;6.821519347472304e-60
2.9914714723562827e-60;1.3214896528919433e-59;8.332307783380637e-60;2.013810629325122e-59;1.2011188297692878e-59;3.5143408989405772e-59;2.1403067474032097e-60;1.3458971275260884e-59;5.349266631172193e-61;8.56648503814497e-60;2.9898449795003363e-59;3.6262293411157556e-59;1.5228699136583102e-59;1.2685376604528604e-60;2.2180483586509945e-59;2.6539660458171584e-59
1.061528491143976e-58;3.7523150277796543e-59;3.9043351842404364e-59;4.3742440610577935e-59;3.1968957689604814e-59;6.32107227679153e-59;7.427299027614316e-59;3.559451841672266e-59;2.4655775359395917e-59;4.29835262729712e-59;1.8122266210866215e-59;7.500683344074456e-59;5.96919033433126e-59;1.0739600447401554e-58;4.088142181491717e-60;5.496854753857435e-59
1.0596955844389697e-58;7.257286379826726e-59;4.426102868404445e-59;8.166921300481706e-60;8.97101914889239e-59;7.6452088188901595e-59;1.6741433568399745e-59;1.2991032018428453e-58;1.242913118671309e-58;9.898126734686826e-59;3.3361502907338044e-59;1.2994437730053736e-58;1.6688188510283635e-60;1.2044128122173794e-58;3.37329564938503e-59;1.3393510695295549e-58
4.6866371995570913e-60;1.0464877048402943e-60;1.4391249138907171e-61;4.0083504307508007e-60;3.5604894542451427e-60;2.4877872024067625e-60;1.0858563783326337e-60;3.9326552678227584e-60;1.2406755514103028e-60;2.6249836749977973e-61;4.3769368954521724e-60;8.778870644717564e-61;3.4075100980762913e-60;1.143596590655276e-60;3.0532264511281324e-60;2.7416271464881156e-60
8.653823816037394e-59;5.068509731539279e-59;2.9776150030557e-59;9.86159993950818e-59;1.146533056177138e-59;9.646688830192666e-59;4.700475084237507e-59;8.405566539879333e-59;1.0559185967416086e-58;2.7943761397577124e-59;3.7074158345508433e-59;2.6636049411092377e-59;1.0161678059241449e-58;7.6071228157408205e-59;8.590025662616136e-59;6.947034025730329e-59
3.46000116187066e-59;2.291759620109157e-59;4.986866277446829e-59;5.07254417237048e-59;4.0518047594423e-59;4.9098590848191635e-59;1.510613385523712e-59;2.5134680195521835e-59;7.061509751235766e-60;2.690124799908427e-59;8.066319070717065e-60;1.3601800361598444e-59;5.277960674877992e-59;4.54443351554624e-60;2.8476483690120114e-59;5.382669848935561e-59
6.5891184435067214e-59;3.080243842990064e-59;4.646853645279982e-59;5.959943476617777e-59;8.831606592690731e-59;1.2113002700995349e-59;1.3524465114366324e-60;5.452197479948596e-59;4.820098591094769e-59;2.1404504332922177e-59;5.76295247297977e-59;5.003565618173646e-59;4.895623360678472e-59;4.284306378542602e-59;4.085274349043017e-59;1.666828918979328e-59
3.8777414283016426e-60;1.1355244356736877e-59;1.8028049713286052e-59;9.762335951583317e-60;5.061837136425673e-60;1.4777644279907177e-60;1.9264542795326872e-59;3.111901750692051e-60;2.022471167865506e-59;1.232412441409275e-59;5.564040511868958e-61;4.153553450381896e-60;2.52013136964068e-60;2.085982426409196e-59;5.541874834788952e-60;1.459769976929374e-59
9.139408512427833e-59;1.1807440399962831e-58;1.8757345991148493e-59;2.967153690391274e-59;1.2012806677708402e-59;1.3643998817801326e-58;1.2877733231835013e-58;4.643799550556013e-59;9.230292214110667e-60;1.3390199289018446e-58;8.282555758205598e-59;2.415426937063291e-59;5.484277324801923e-59;8.428582420336682e-59;3.043818349077208e-60;1.1122979711521526e-59
3.4303603002466937e-59;1.2828973608306224e-58;4.448275004387808e-59;9.11817496157701e-59;6.237955747260772e-59;3.786295307625937e-60;1.042137396048377e-58;1.3061545703688877e-58;9.717634133749935e-59;6.432127443548788e-59;9.46333149221331e-59;6.485825463373164e-60;6.850240241097754e-59;3.2834565533526064e-59;8.55354948137307e-59;1.074795646918489e-58
2.390479398127701e-59;1.0164499789364714e-59;1.7640286368066314e-59;6.306061373175087e-59;2.5041202874091487e-59;4.945198151786131e-59;3.4189178748277204e-59;6.133638097681555e-59;2.358488500262496e-59;1.8724454988692757e-60;6.89445412809107e-59;4.60180922629631e-59;5.652800783124981e-59;1.92556842988224e-59;4.4062938368195223e-60;1.3129036740144196e-59
5.819737143619536e-60;3.6706847056382404e-59;4.943421717089572e-59;2.7165516054980436e-59;4.027833748383719e-59;1.3597350292451296e-59;1.138309885217057e-59;1.5984324858576594e-59;1.6098315741678316e-59;2.0215860786915073e-60;5.0520673767508415e-59;4.019519430479079e-59;3.471075731966934e-59;9.429532745510871e-60;3.9726700411829458e-59;1.0964265992392834e-59
